"region","zone","language","residence","sex","population"
"snnpr","sidama","murlegna","urban","m",3
"snnpr","sidama","naogna","urban","m",6
"snnpr","sidama","nuwerigna","urban","m",62
"snnpr","sidama","nyangatomigna","urban","m",3
"snnpr","sidama","oromigna","urban","m",1592
"snnpr","sidama","oydigna","urban","m",12
"snnpr","sidama","qebenigna","urban","m",1
"snnpr","sidama","qechemigna","urban","m",5
"snnpr","sidama","qewamigna","urban","m",0
"snnpr","sidama","shekacho","urban","m",5
"snnpr","sidama","shekogna","urban","m",17
"snnpr","sidama","shinashigna","urban","m",23
"snnpr","sidama","sidamigna","urban","m",57251
"snnpr","sidama","shitagna","urban","m",1092
"snnpr","sidama","somaligna","urban","m",39
"snnpr","sidama","surmagna","urban","m",4
"snnpr","sidama","shegna","urban","m",0
"snnpr","sidama","shetagna","urban","m",0
"snnpr","sidama","tigrigna","urban","m",121
"snnpr","sidama","tembarogna","urban","m",0
"snnpr","sidama","tsemayigna","urban","m",1
"snnpr","sidama","upo","urban","m",14
"snnpr","sidama","welaitigna","urban","m",1780
"snnpr","sidama","wergigna","urban","m",16
"snnpr","sidama","yemsagna","urban","m",5
"snnpr","sidama","zeysegna","urban","m",5
"snnpr","sidama","zlmamigna","urban","m",0
"snnpr","sidama","other.ethiopian.languages","urban","m",0
"snnpr","sidama","english","urban","m",1
"snnpr","sidama","other.foreign.languages","urban","m",3
"snnpr","gedeo","affarigna","urban","m",35
"snnpr","gedeo","agew-awinigigna","urban","m",22
"snnpr","gedeo","agew-kamyrnya","urban","m",163
"snnpr","gedeo","alabigna","urban","m",162
"snnpr","gedeo","amarigna","urban","m",21504
"snnpr","gedeo","anyiwakgna","urban","m",43
"snnpr","gedeo","argobigna","urban","m",32
"snnpr","gedeo","arigna","urban","m",13
"snnpr","gedeo","arborigna","urban","m",6
"snnpr","gedeo","bachagna","urban","m",2
"snnpr","gedeo","basketigna","urban","m",9
"snnpr","gedeo","benchigna","urban","m",9
"snnpr","gedeo","bertagna","urban","m",7
"snnpr","gedeo","bodigna","urban","m",5
"snnpr","gedeo","brayligna","urban","m",4
"snnpr","gedeo","burjigna","urban","m",93
"snnpr","gedeo","benagna","urban","m",0
"snnpr","gedeo","charigna","urban","m",0
"snnpr","gedeo","dasenechgna","urban","m",1
"snnpr","gedeo","dawurogna","urban","m",53
"snnpr","gedeo","debosgna","urban","m",22
"snnpr","gedeo","derashigna","urban","m",3
"snnpr","gedeo","dimegna","urban","m",6
"snnpr","gedeo","dizigna","urban","m",3
"snnpr","gedeo","dongigna","urban","m",5
"snnpr","gedeo","demegna","urban","m",3
"snnpr","gedeo","felashigna","urban","m",1
"snnpr","gedeo","fedashigna","urban","m",6
"snnpr","gedeo","gamogna","urban","m",331
"snnpr","gedeo","gebatogna","urban","m",22
"snnpr","gedeo","gedeogna","urban","m",20994
"snnpr","gedeo","gedichogna","urban","m",9
"snnpr","gedeo","gedoligna","urban","m",21
"snnpr","gedeo","goffigna","urban","m",26
"snnpr","gedeo","gumuzigna","urban","m",25
"snnpr","gedeo","guragiegna","urban","m",2961
"snnpr","gedeo","guagugna","urban","m",10
"snnpr","gedeo","hadiyigna","urban","m",133
"snnpr","gedeo","hareriegna","urban","m",47
"snnpr","gedeo","hamerigna","urban","m",2
"snnpr","gedeo","irobigna","urban","m",4
"snnpr","gedeo","keffagna","urban","m",50
"snnpr","gedeo","kembatigna","urban","m",132
"snnpr","gedeo","kontigna","urban","m",13
"snnpr","gedeo","komigna","urban","m",2
"snnpr","gedeo","konsogna","urban","m",23
