"region","zone","language","residence","sex","population"
"somali","korahe","demegna","urban","m",0
"somali","korahe","felashigna","urban","m",2
"somali","korahe","fedashigna","urban","m",0
"somali","korahe","gamogna","urban","m",0
"somali","korahe","gebatogna","urban","m",0
"somali","korahe","gedeogna","urban","m",0
"somali","korahe","gedichogna","urban","m",0
"somali","korahe","gedoligna","urban","m",0
"somali","korahe","goffigna","urban","m",0
"somali","korahe","gumuzigna","urban","m",0
"somali","korahe","guragiegna","urban","m",46
"somali","korahe","guagugna","urban","m",0
"somali","korahe","hadiyigna","urban","m",0
"somali","korahe","hareriegna","urban","m",1
"somali","korahe","hamerigna","urban","m",0
"somali","korahe","irobigna","urban","m",0
"somali","korahe","keffagna","urban","m",0
"somali","korahe","kembatigna","urban","m",0
"somali","korahe","kontigna","urban","m",6
"somali","korahe","komigna","urban","m",0
"somali","korahe","konsogna","urban","m",0
"somali","korahe","koregna","urban","m",0
"somali","korahe","koygogna","urban","m",0
"somali","korahe","koyrigna","urban","m",0
"somali","korahe","kunamigna","urban","m",0
"somali","korahe","karogna","urban","m",0
"somali","korahe","kusumegna","urban","m",0
"somali","korahe","maliegna","urban","m",0
"somali","korahe","maogna","urban","m",0
"somali","korahe","marekogna","urban","m",0
"somali","korahe","mashiligna","urban","m",0
"somali","korahe","merigna","urban","m",0
"somali","korahe","me-enigna","urban","m",0
"somali","korahe","messengogna","urban","m",0
"somali","korahe","mejengerigna","urban","m",0
"somali","korahe","mossigna","urban","m",0
"somali","korahe","mursygna","urban","m",0
"somali","korahe","murlegna","urban","m",0
"somali","korahe","naogna","urban","m",0
"somali","korahe","nuwerigna","urban","m",0
"somali","korahe","nyangatomigna","urban","m",4
"somali","korahe","oromigna","urban","m",29
"somali","korahe","oydigna","urban","m",0
"somali","korahe","qebenigna","urban","m",0
"somali","korahe","qechemigna","urban","m",0
"somali","korahe","qewamigna","urban","m",0
"somali","korahe","shekacho","urban","m",0
"somali","korahe","shekogna","urban","m",0
"somali","korahe","shinashigna","urban","m",0
"somali","korahe","sidamigna","urban","m",0
"somali","korahe","shitagna","urban","m",1
"somali","korahe","somaligna","urban","m",26159
"somali","korahe","surmagna","urban","m",0
"somali","korahe","shegna","urban","m",0
"somali","korahe","shetagna","urban","m",0
"somali","korahe","tigrigna","urban","m",11
"somali","korahe","tembarogna","urban","m",0
"somali","korahe","tsemayigna","urban","m",0
"somali","korahe","upo","urban","m",0
"somali","korahe","welaitigna","urban","m",3
"somali","korahe","wergigna","urban","m",0
"somali","korahe","yemsagna","urban","m",0
"somali","korahe","zeysegna","urban","m",0
"somali","korahe","zlmamigna","urban","m",0
"somali","korahe","other.ethiopian.languages","urban","m",80
"somali","korahe","english","urban","m",0
"somali","korahe","other.foreign.languages","urban","m",0
"somali","fik","affarigna","urban","m",0
"somali","fik","agew-awinigigna","urban","m",0
"somali","fik","agew-kamyrnya","urban","m",0
"somali","fik","alabigna","urban","m",1
"somali","fik","amarigna","urban","m",7
"somali","fik","anyiwakgna","urban","m",3
"somali","fik","argobigna","urban","m",12
"somali","fik","arigna","urban","m",0
"somali","fik","arborigna","urban","m",0
"somali","fik","bachagna","urban","m",0
"somali","fik","basketigna","urban","m",0
"somali","fik","benchigna","urban","m",0
"somali","fik","bertagna","urban","m",0
"somali","fik","bodigna","urban","m",0
"somali","fik","brayligna","urban","m",0
"somali","fik","burjigna","urban","m",0
"somali","fik","benagna","urban","m",0
"somali","fik","charigna","urban","m",0
"somali","fik","dasenechgna","urban","m",0
"somali","fik","dawurogna","urban","m",0
"somali","fik","debosgna","urban","m",0
"somali","fik","derashigna","urban","m",0
"somali","fik","dimegna","urban","m",0
"somali","fik","dizigna","urban","m",0
"somali","fik","dongigna","urban","m",0
"somali","fik","demegna","urban","m",0
"somali","fik","felashigna","urban","m",0
"somali","fik","fedashigna","urban","m",0
"somali","fik","gamogna","urban","m",0
"somali","fik","gebatogna","urban","m",0
"somali","fik","gedeogna","urban","m",0
"somali","fik","gedichogna","urban","m",0
"somali","fik","gedoligna","urban","m",0
"somali","fik","goffigna","urban","m",0
"somali","fik","gumuzigna","urban","m",0
"somali","fik","guragiegna","urban","m",0
"somali","fik","guagugna","urban","m",0
"somali","fik","hadiyigna","urban","m",0
"somali","fik","hareriegna","urban","m",0
"somali","fik","hamerigna","urban","m",0
"somali","fik","irobigna","urban","m",0
"somali","fik","keffagna","urban","m",0
"somali","fik","kembatigna","urban","m",0
"somali","fik","kontigna","urban","m",12
"somali","fik","komigna","urban","m",0
"somali","fik","konsogna","urban","m",0
"somali","fik","koregna","urban","m",3
"somali","fik","koygogna","urban","m",0
"somali","fik","koyrigna","urban","m",0
"somali","fik","kunamigna","urban","m",0
"somali","fik","karogna","urban","m",0
"somali","fik","kusumegna","urban","m",0
"somali","fik","maliegna","urban","m",0
"somali","fik","maogna","urban","m",0
"somali","fik","marekogna","urban","m",0
"somali","fik","mashiligna","urban","m",0
"somali","fik","merigna","urban","m",0
"somali","fik","me-enigna","urban","m",0
"somali","fik","messengogna","urban","m",0
"somali","fik","mejengerigna","urban","m",0
"somali","fik","mossigna","urban","m",0
"somali","fik","mursygna","urban","m",0
"somali","fik","murlegna","urban","m",0
"somali","fik","naogna","urban","m",0
"somali","fik","nuwerigna","urban","m",0
"somali","fik","nyangatomigna","urban","m",0
"somali","fik","oromigna","urban","m",367
"somali","fik","oydigna","urban","m",1
"somali","fik","qebenigna","urban","m",0
"somali","fik","qechemigna","urban","m",0
"somali","fik","qewamigna","urban","m",0
"somali","fik","shekacho","urban","m",0
"somali","fik","shekogna","urban","m",0
"somali","fik","shinashigna","urban","m",0
"somali","fik","sidamigna","urban","m",0
"somali","fik","shitagna","urban","m",0
"somali","fik","somaligna","urban","m",18512
"somali","fik","surmagna","urban","m",0
"somali","fik","shegna","urban","m",0
"somali","fik","shetagna","urban","m",0
"somali","fik","tigrigna","urban","m",1
"somali","fik","tembarogna","urban","m",0
"somali","fik","tsemayigna","urban","m",0
"somali","fik","upo","urban","m",0
"somali","fik","welaitigna","urban","m",0
"somali","fik","wergigna","urban","m",0
"somali","fik","yemsagna","urban","m",0
"somali","fik","zeysegna","urban","m",0
"somali","fik","zlmamigna","urban","m",0
"somali","fik","other.ethiopian.languages","urban","m",22
"somali","fik","english","urban","m",0
"somali","fik","other.foreign.languages","urban","m",0
"somali","gode","affarigna","urban","m",2
"somali","gode","agew-awinigigna","urban","m",0
"somali","gode","agew-kamyrnya","urban","m",54
"somali","gode","alabigna","urban","m",8
"somali","gode","amarigna","urban","m",418
"somali","gode","anyiwakgna","urban","m",0
"somali","gode","argobigna","urban","m",51
"somali","gode","arigna","urban","m",0
"somali","gode","arborigna","urban","m",0
"somali","gode","bachagna","urban","m",0
"somali","gode","basketigna","urban","m",1
"somali","gode","benchigna","urban","m",1
"somali","gode","bertagna","urban","m",0
"somali","gode","bodigna","urban","m",1
"somali","gode","brayligna","urban","m",1
"somali","gode","burjigna","urban","m",0
"somali","gode","benagna","urban","m",1
"somali","gode","charigna","urban","m",0
"somali","gode","dasenechgna","urban","m",0
"somali","gode","dawurogna","urban","m",0
"somali","gode","debosgna","urban","m",0
"somali","gode","derashigna","urban","m",0
"somali","gode","dimegna","urban","m",0
"somali","gode","dizigna","urban","m",0
"somali","gode","dongigna","urban","m",0
"somali","gode","demegna","urban","m",0
"somali","gode","felashigna","urban","m",2
"somali","gode","fedashigna","urban","m",0
"somali","gode","gamogna","urban","m",1
"somali","gode","gebatogna","urban","m",0
"somali","gode","gedeogna","urban","m",0
