"region","zone","language","residence","sex","population"
"dire.dawa","administration","basketigna","rural","m",0
"dire.dawa","administration","benchigna","rural","m",0
"dire.dawa","administration","bertagna","rural","m",1
"dire.dawa","administration","bodigna","rural","m",0
"dire.dawa","administration","brayligna","rural","m",0
"dire.dawa","administration","burjigna","rural","m",0
"dire.dawa","administration","benagna","rural","m",1
"dire.dawa","administration","charigna","rural","m",0
"dire.dawa","administration","dasenechgna","rural","m",0
"dire.dawa","administration","dawurogna","rural","m",0
"dire.dawa","administration","debosgna","rural","m",0
"dire.dawa","administration","derashigna","rural","m",0
"dire.dawa","administration","dimegna","rural","m",1
"dire.dawa","administration","dizigna","rural","m",0
"dire.dawa","administration","dongigna","rural","m",0
"dire.dawa","administration","demegna","rural","m",0
"dire.dawa","administration","felashigna","rural","m",1
"dire.dawa","administration","fedashigna","rural","m",0
"dire.dawa","administration","gamogna","rural","m",1
"dire.dawa","administration","gebatogna","rural","m",0
"dire.dawa","administration","gedeogna","rural","m",0
"dire.dawa","administration","gedichogna","rural","m",0
"dire.dawa","administration","gedoligna","rural","m",0
"dire.dawa","administration","goffigna","rural","m",0
"dire.dawa","administration","gumuzigna","rural","m",1
"dire.dawa","administration","guragiegna","rural","m",19
"dire.dawa","administration","guagugna","rural","m",1
"dire.dawa","administration","hadiyigna","rural","m",0
"dire.dawa","administration","hareriegna","rural","m",1
"dire.dawa","administration","hamerigna","rural","m",0
"dire.dawa","administration","irobigna","rural","m",0
"dire.dawa","administration","keffagna","rural","m",0
"dire.dawa","administration","kembatigna","rural","m",0
"dire.dawa","administration","kontigna","rural","m",0
"dire.dawa","administration","komigna","rural","m",0
"dire.dawa","administration","konsogna","rural","m",1
"dire.dawa","administration","koregna","rural","m",2
"dire.dawa","administration","koygogna","rural","m",0
"dire.dawa","administration","koyrigna","rural","m",0
"dire.dawa","administration","kunamigna","rural","m",0
"dire.dawa","administration","karogna","rural","m",0
"dire.dawa","administration","kusumegna","rural","m",0
"dire.dawa","administration","maliegna","rural","m",1
"dire.dawa","administration","maogna","rural","m",0
"dire.dawa","administration","marekogna","rural","m",1
"dire.dawa","administration","mashiligna","rural","m",1
"dire.dawa","administration","merigna","rural","m",4
"dire.dawa","administration","me-enigna","rural","m",0
"dire.dawa","administration","messengogna","rural","m",0
"dire.dawa","administration","mejengerigna","rural","m",0
"dire.dawa","administration","mossigna","rural","m",0
"dire.dawa","administration","mursygna","rural","m",0
"dire.dawa","administration","murlegna","rural","m",0
"dire.dawa","administration","naogna","rural","m",2
"dire.dawa","administration","nuwerigna","rural","m",3
"dire.dawa","administration","nyangatomigna","rural","m",8
"dire.dawa","administration","oromigna","rural","m",47570
"dire.dawa","administration","oydigna","rural","m",9
"dire.dawa","administration","qebenigna","rural","m",4
"dire.dawa","administration","qechemigna","rural","m",0
"dire.dawa","administration","qewamigna","rural","m",0
"dire.dawa","administration","shekacho","rural","m",0
"dire.dawa","administration","shekogna","rural","m",0
"dire.dawa","administration","shinashigna","rural","m",0
"dire.dawa","administration","sidamigna","rural","m",0
"dire.dawa","administration","shitagna","rural","m",20
"dire.dawa","administration","somaligna","rural","m",7368
"dire.dawa","administration","surmagna","rural","m",2
"dire.dawa","administration","shegna","rural","m",0
"dire.dawa","administration","shetagna","rural","m",0
"dire.dawa","administration","tigrigna","rural","m",2
"dire.dawa","administration","tembarogna","rural","m",0
"dire.dawa","administration","tsemayigna","rural","m",0
"dire.dawa","administration","upo","rural","m",0
"dire.dawa","administration","welaitigna","rural","m",0
"dire.dawa","administration","wergigna","rural","m",0
"dire.dawa","administration","yemsagna","rural","m",0
"dire.dawa","administration","zeysegna","rural","m",1
"dire.dawa","administration","zlmamigna","rural","m",0
"dire.dawa","administration","other.ethiopian.languages","rural","m",0
"dire.dawa","administration","english","rural","m",0
"dire.dawa","administration","other.foreign.languages","rural","m",1
"dire.dawa","administration","affarigna","rural","f",0
"dire.dawa","administration","agew-awinigigna","rural","f",0
"dire.dawa","administration","agew-kamyrnya","rural","f",0
"dire.dawa","administration","alabigna","rural","f",0
"dire.dawa","administration","amarigna","rural","f",106
"dire.dawa","administration","anyiwakgna","rural","f",12
"dire.dawa","administration","argobigna","rural","f",17
"dire.dawa","administration","arigna","rural","f",1
"dire.dawa","administration","arborigna","rural","f",0
"dire.dawa","administration","bachagna","rural","f",0
"dire.dawa","administration","basketigna","rural","f",0
"dire.dawa","administration","benchigna","rural","f",0
"dire.dawa","administration","bertagna","rural","f",0
"dire.dawa","administration","bodigna","rural","f",0
"dire.dawa","administration","brayligna","rural","f",0
"dire.dawa","administration","burjigna","rural","f",1
"dire.dawa","administration","benagna","rural","f",2
"dire.dawa","administration","charigna","rural","f",0
"dire.dawa","administration","dasenechgna","rural","f",0
"dire.dawa","administration","dawurogna","rural","f",0
"dire.dawa","administration","debosgna","rural","f",0
"dire.dawa","administration","derashigna","rural","f",0
"dire.dawa","administration","dimegna","rural","f",0
"dire.dawa","administration","dizigna","rural","f",0
"dire.dawa","administration","dongigna","rural","f",1
"dire.dawa","administration","demegna","rural","f",0
"dire.dawa","administration","felashigna","rural","f",0
"dire.dawa","administration","fedashigna","rural","f",0
"dire.dawa","administration","gamogna","rural","f",0
"dire.dawa","administration","gebatogna","rural","f",0
"dire.dawa","administration","gedeogna","rural","f",0
"dire.dawa","administration","gedichogna","rural","f",0
"dire.dawa","administration","gedoligna","rural","f",0
"dire.dawa","administration","goffigna","rural","f",0
"dire.dawa","administration","gumuzigna","rural","f",0
"dire.dawa","administration","guragiegna","rural","f",19
"dire.dawa","administration","guagugna","rural","f",1
"dire.dawa","administration","hadiyigna","rural","f",0
"dire.dawa","administration","hareriegna","rural","f",0
"dire.dawa","administration","hamerigna","rural","f",0
"dire.dawa","administration","irobigna","rural","f",0
"dire.dawa","administration","keffagna","rural","f",0
"dire.dawa","administration","kembatigna","rural","f",0
"dire.dawa","administration","kontigna","rural","f",0
"dire.dawa","administration","komigna","rural","f",0
"dire.dawa","administration","konsogna","rural","f",0
"dire.dawa","administration","koregna","rural","f",0
"dire.dawa","administration","koygogna","rural","f",0
"dire.dawa","administration","koyrigna","rural","f",0
"dire.dawa","administration","kunamigna","rural","f",0
"dire.dawa","administration","karogna","rural","f",0
"dire.dawa","administration","kusumegna","rural","f",0
"dire.dawa","administration","maliegna","rural","f",0
"dire.dawa","administration","maogna","rural","f",0
"dire.dawa","administration","marekogna","rural","f",0
"dire.dawa","administration","mashiligna","rural","f",0
"dire.dawa","administration","merigna","rural","f",5
"dire.dawa","administration","me-enigna","rural","f",0
"dire.dawa","administration","messengogna","rural","f",0
"dire.dawa","administration","mejengerigna","rural","f",0
"dire.dawa","administration","mossigna","rural","f",0
"dire.dawa","administration","mursygna","rural","f",1
"dire.dawa","administration","murlegna","rural","f",2
"dire.dawa","administration","naogna","rural","f",0
"dire.dawa","administration","nuwerigna","rural","f",1
"dire.dawa","administration","nyangatomigna","rural","f",14
"dire.dawa","administration","oromigna","rural","f",46541
"dire.dawa","administration","oydigna","rural","f",5
"dire.dawa","administration","qebenigna","rural","f",0
"dire.dawa","administration","qechemigna","rural","f",0
"dire.dawa","administration","qewamigna","rural","f",0
"dire.dawa","administration","shekacho","rural","f",0
"dire.dawa","administration","shekogna","rural","f",0
"dire.dawa","administration","shinashigna","rural","f",0
"dire.dawa","administration","sidamigna","rural","f",0
"dire.dawa","administration","shitagna","rural","f",13
"dire.dawa","administration","somaligna","rural","f",6624
"dire.dawa","administration","surmagna","rural","f",4
"dire.dawa","administration","shegna","rural","f",0
"dire.dawa","administration","shetagna","rural","f",0
"dire.dawa","administration","tigrigna","rural","f",8
"dire.dawa","administration","tembarogna","rural","f",0
"dire.dawa","administration","tsemayigna","rural","f",1
"dire.dawa","administration","upo","rural","f",0
"dire.dawa","administration","welaitigna","rural","f",0
"dire.dawa","administration","wergigna","rural","f",0
"dire.dawa","administration","yemsagna","rural","f",0
"dire.dawa","administration","zeysegna","rural","f",1
"dire.dawa","administration","zlmamigna","rural","f",0
"dire.dawa","administration","other.ethiopian.languages","rural","f",0
"dire.dawa","administration","english","rural","f",1
"dire.dawa","administration","other.foreign.languages","rural","f",0
