"region","zone","language","residence","sex","population"
"addis.ababa","lideta","arborigna","urban","m",4
"addis.ababa","lideta","bachagna","urban","m",2
"addis.ababa","lideta","basketigna","urban","m",0
"addis.ababa","lideta","benchigna","urban","m",4
"addis.ababa","lideta","bertagna","urban","m",20
"addis.ababa","lideta","bodigna","urban","m",0
"addis.ababa","lideta","brayligna","urban","m",7
"addis.ababa","lideta","burjigna","urban","m",3
"addis.ababa","lideta","benagna","urban","m",2
"addis.ababa","lideta","charigna","urban","m",0
"addis.ababa","lideta","dasenechgna","urban","m",1
"addis.ababa","lideta","dawurogna","urban","m",31
"addis.ababa","lideta","debosgna","urban","m",9
"addis.ababa","lideta","derashigna","urban","m",80
"addis.ababa","lideta","dimegna","urban","m",2
"addis.ababa","lideta","dizigna","urban","m",1
"addis.ababa","lideta","dongigna","urban","m",5
"addis.ababa","lideta","demegna","urban","m",7
"addis.ababa","lideta","felashigna","urban","m",0
"addis.ababa","lideta","fedashigna","urban","m",2
"addis.ababa","lideta","gamogna","urban","m",80
"addis.ababa","lideta","gebatogna","urban","m",8
"addis.ababa","lideta","gedeogna","urban","m",11
"addis.ababa","lideta","gedichogna","urban","m",1
"addis.ababa","lideta","gedoligna","urban","m",0
"addis.ababa","lideta","goffigna","urban","m",8
"addis.ababa","lideta","gumuzigna","urban","m",30
"addis.ababa","lideta","guragiegna","urban","m",11097
"addis.ababa","lideta","guagugna","urban","m",140
