"region","zone","language","residence","sex","population"
"affar","1","komigna","urban","f",0
"affar","1","konsogna","urban","f",0
"affar","1","koregna","urban","f",0
"affar","1","koygogna","urban","f",0
"affar","1","koyrigna","urban","f",0
"affar","1","kunamigna","urban","f",3
"affar","1","karogna","urban","f",0
"affar","1","kusumegna","urban","f",0
"affar","1","maliegna","urban","f",4
"affar","1","maogna","urban","f",0
"affar","1","marekogna","urban","f",0
"affar","1","mashiligna","urban","f",0
"affar","1","merigna","urban","f",1
"affar","1","me-enigna","urban","f",0
"affar","1","messengogna","urban","f",4
"affar","1","mejengerigna","urban","f",0
"affar","1","mossigna","urban","f",1
"affar","1","mursygna","urban","f",0
"affar","1","murlegna","urban","f",0
"affar","1","naogna","urban","f",0
"affar","1","nuwerigna","urban","f",1
"affar","1","nyangatomigna","urban","f",1
"affar","1","oromigna","urban","f",651
"affar","1","oydigna","urban","f",0
"affar","1","qebenigna","urban","f",0
"affar","1","qechemigna","urban","f",0
"affar","1","qewamigna","urban","f",0
"affar","1","shekacho","urban","f",1
"affar","1","shekogna","urban","f",1
"affar","1","shinashigna","urban","f",0
"affar","1","sidamigna","urban","f",1
"affar","1","shitagna","urban","f",0
"affar","1","somaligna","urban","f",11
"affar","1","surmagna","urban","f",2
"affar","1","shegna","urban","f",0
"affar","1","shetagna","urban","f",0
"affar","1","tigrigna","urban","f",665
"affar","1","tembarogna","urban","f",0
"affar","1","tsemayigna","urban","f",0
"affar","1","upo","urban","f",0
"affar","1","welaitigna","urban","f",15
"affar","1","wergigna","urban","f",1
"affar","1","yemsagna","urban","f",1
"affar","1","zeysegna","urban","f",0
"affar","1","zlmamigna","urban","f",0
"affar","1","other.ethiopian.languages","urban","f",1
"affar","1","english","urban","f",0
"affar","1","other.foreign.languages","urban","f",10
"affar","2","affarigna","urban","f",7542
"affar","2","agew-awinigigna","urban","f",1
"affar","2","agew-kamyrnya","urban","f",1
"affar","2","alabigna","urban","f",2
"affar","2","amarigna","urban","f",710
"affar","2","anyiwakgna","urban","f",0
"affar","2","argobigna","urban","f",0
"affar","2","arigna","urban","f",24
"affar","2","arborigna","urban","f",0
"affar","2","bachagna","urban","f",0
"affar","2","basketigna","urban","f",0
"affar","2","benchigna","urban","f",0
"affar","2","bertagna","urban","f",0
"affar","2","bodigna","urban","f",0
"affar","2","brayligna","urban","f",2
"affar","2","burjigna","urban","f",1
"affar","2","benagna","urban","f",0
"affar","2","charigna","urban","f",0
"affar","2","dasenechgna","urban","f",0
"affar","2","dawurogna","urban","f",1
"affar","2","debosgna","urban","f",1
"affar","2","derashigna","urban","f",0
"affar","2","dimegna","urban","f",0
"affar","2","dizigna","urban","f",0
"affar","2","dongigna","urban","f",0
"affar","2","demegna","urban","f",0
"affar","2","felashigna","urban","f",0
"affar","2","fedashigna","urban","f",0
"affar","2","gamogna","urban","f",0
"affar","2","gebatogna","urban","f",0
"affar","2","gedeogna","urban","f",0
"affar","2","gedichogna","urban","f",0
"affar","2","gedoligna","urban","f",0
"affar","2","goffigna","urban","f",0
"affar","2","gumuzigna","urban","f",0
"affar","2","guragiegna","urban","f",0
"affar","2","guagugna","urban","f",0
"affar","2","hadiyigna","urban","f",0
"affar","2","hareriegna","urban","f",0
"affar","2","hamerigna","urban","f",0
"affar","2","irobigna","urban","f",0
"affar","2","keffagna","urban","f",0
"affar","2","kembatigna","urban","f",0
"affar","2","kontigna","urban","f",0
"affar","2","komigna","urban","f",0
"affar","2","konsogna","urban","f",0
"affar","2","koregna","urban","f",0
"affar","2","koygogna","urban","f",0
"affar","2","koyrigna","urban","f",0
"affar","2","kunamigna","urban","f",0
"affar","2","karogna","urban","f",0
"affar","2","kusumegna","urban","f",0
"affar","2","maliegna","urban","f",1
"affar","2","maogna","urban","f",0
"affar","2","marekogna","urban","f",0
"affar","2","mashiligna","urban","f",0
"affar","2","merigna","urban","f",0
"affar","2","me-enigna","urban","f",0
"affar","2","messengogna","urban","f",0
"affar","2","mejengerigna","urban","f",0
"affar","2","mossigna","urban","f",0
"affar","2","mursygna","urban","f",0
"affar","2","murlegna","urban","f",0
"affar","2","naogna","urban","f",0
"affar","2","nuwerigna","urban","f",0
"affar","2","nyangatomigna","urban","f",0
"affar","2","oromigna","urban","f",10
"affar","2","oydigna","urban","f",0
"affar","2","qebenigna","urban","f",0
"affar","2","qechemigna","urban","f",0
"affar","2","qewamigna","urban","f",0
"affar","2","shekacho","urban","f",0
"affar","2","shekogna","urban","f",0
"affar","2","shinashigna","urban","f",0
"affar","2","sidamigna","urban","f",0
"affar","2","shitagna","urban","f",0
"affar","2","somaligna","urban","f",0
"affar","2","surmagna","urban","f",0
"affar","2","shegna","urban","f",0
"affar","2","shetagna","urban","f",0
"affar","2","tigrigna","urban","f",3381
"affar","2","tembarogna","urban","f",2
"affar","2","tsemayigna","urban","f",0
"affar","2","upo","urban","f",0
"affar","2","welaitigna","urban","f",0
"affar","2","wergigna","urban","f",0
"affar","2","yemsagna","urban","f",0
"affar","2","zeysegna","urban","f",0
"affar","2","zlmamigna","urban","f",0
"affar","2","other.ethiopian.languages","urban","f",0
"affar","2","english","urban","f",0
"affar","2","other.foreign.languages","urban","f",0
"affar","3","affarigna","urban","f",8590
"affar","3","agew-awinigigna","urban","f",88
"affar","3","agew-kamyrnya","urban","f",10
"affar","3","alabigna","urban","f",1
"affar","3","amarigna","urban","f",12798
"affar","3","anyiwakgna","urban","f",21
"affar","3","argobigna","urban","f",870
"affar","3","arigna","urban","f",12
"affar","3","arborigna","urban","f",1
"affar","3","bachagna","urban","f",1
"affar","3","basketigna","urban","f",0
"affar","3","benchigna","urban","f",1
"affar","3","bertagna","urban","f",4
"affar","3","bodigna","urban","f",0
"affar","3","brayligna","urban","f",1
"affar","3","burjigna","urban","f",0
"affar","3","benagna","urban","f",0
"affar","3","charigna","urban","f",0
"affar","3","dasenechgna","urban","f",0
"affar","3","dawurogna","urban","f",0
"affar","3","debosgna","urban","f",0
"affar","3","derashigna","urban","f",0
"affar","3","dimegna","urban","f",0
"affar","3","dizigna","urban","f",0
"affar","3","dongigna","urban","f",0
"affar","3","demegna","urban","f",1
"affar","3","felashigna","urban","f",0
"affar","3","fedashigna","urban","f",0
"affar","3","gamogna","urban","f",2
"affar","3","gebatogna","urban","f",0
"affar","3","gedeogna","urban","f",0
"affar","3","gedichogna","urban","f",0
"affar","3","gedoligna","urban","f",0
"affar","3","goffigna","urban","f",1
"affar","3","gumuzigna","urban","f",3
